,SquareFeet,Bedrooms,Bathrooms,Neighborhood,Price
7190,2706,3,2,2,292084.1372997601
45601,1434,4,3,2,175978.15875464867
37560,1156,3,3,2,101200.7066718528
22208,1989,3,2,2,228248.43877796625
20740,2998,3,1,2,305282.3216687257
21349,2361,4,3,1,244407.4187430525
1992,1390,4,3,1,200471.6548116795
14803,1474,5,2,1,85276.26571916338
31174,1482,3,2,1,137595.8452921896
43379,1539,2,2,0,138737.8608391463
9790,1580,3,2,0,218100.4115025553
26772,1583,5,3,0,213617.46144524644
942,2549,3,2,0,215428.4397021493
4216,1278,2,1,2,152510.19942345045
17702,1461,3,2,2,114847.923826774
25292,2082,2,1,2,169953.80146787924
10080,2775,2,2,0,218042.38787262933
29425,1374,2,1,0,91205.34806880672
13285,2392,4,1,2,319584.6156094011
16431,1013,4,1,2,63236.25112051173
19400,1369,4,1,0,180277.4548430601
8832,2938,2,1,0,433129.1230004112
5138,1174,2,2,0,78487.66970578453
14135,1123,2,2,0,168466.5949843641
8146,1565,4,1,2,157694.62493745994
19161,1315,4,3,0,174034.97203737908
49015,2713,2,1,1,207676.72711348537
49986,2542,5,3,1,247812.22768357603
48101,2026,2,3,2,270329.2902438231
18534,2743,2,3,2,286985.6896948688
21850,2321,4,1,2,250632.38881501436
29263,1228,3,2,0,181127.9597760072
32123,2080,2,3,0,184695.78461754584
8428,2067,3,2,1,183230.877179912
26555,1763,4,2,0,200449.0047590329
34230,2565,2,2,2,246407.76143569013
3845,2648,4,2,1,303507.0474810776
10295,1527,5,1,0,241358.7577142428
4376,2599,2,1,1,190661.60490839364
11769,1550,5,2,1,154349.5773170173
38690,1050,4,2,2,196966.10080354536
21863,1968,4,2,1,229765.3734705855
35096,1811,4,1,2,209418.2046248321
41299,1608,5,2,1,162798.86329994298
31139,1356,4,1,0,225140.2669496004
25167,1672,4,1,0,287329.7337721107
19985,2614,4,1,0,275350.28599892475
11984,2945,3,2,0,264713.404626499
46661,2871,5,1,1,300246.6206211059
27524,1817,5,1,0,196559.37983000395
30787,2550,4,2,1,347830.3693487438
39266,2058,5,1,2,194385.2893913384
21982,1210,3,1,0,122235.24841750332
626,2141,5,1,2,235009.5775041492
45230,2332,4,1,1,220639.26087053667
23007,1930,2,1,2,326025.40331053844
48178,1216,5,2,0,273876.50886780204
40494,1454,3,1,0,111632.1143149426
20860,1716,4,1,1,217776.52892141955
37615,2558,2,1,2,319559.988629166
27072,2680,4,2,1,257649.58809673463
30284,1830,3,3,2,208976.26476714184
30748,2470,4,3,1,235231.71507692704
2617,2355,4,2,0,286501.4898829413
25438,2055,2,3,2,209740.8321526133
49493,1740,2,1,2,259400.29877505376
16383,1242,5,1,0,180150.89444266527
3102,2776,2,1,2,302558.65993254416
28280,2807,3,1,1,375214.4434249594
5187,1897,5,1,0,344022.8214121614
1960,1215,3,3,0,130684.9090844619
39478,2151,4,1,0,310883.5284510729
46623,1906,2,2,2,175122.1510174322
4912,2372,5,1,0,216848.4171057868
39029,2328,2,1,0,244619.78811356297
29693,1254,2,1,1,162746.31789549708
37609,1235,4,1,2,76201.77582581238
46476,2013,4,2,0,310181.4738659034
21115,2856,3,3,2,254870.4992535939
38839,2678,2,1,1,263645.61362709786
36470,2417,4,2,0,343294.9575148169
23692,1218,3,3,1,197583.3247590224
46092,2273,2,3,1,173380.93333601486
38705,2083,2,1,0,159277.9784712467
48959,1279,2,1,1,92720.46328714128
33891,2428,5,2,2,229329.7298471835
36315,1487,3,3,1,177125.00921099953
20864,2711,2,3,0,323519.41691955354
45454,2034,5,1,1,244669.83544202067
29292,1693,5,1,0,174345.8794248334
27154,2385,3,2,2,248703.1551977129
31025,2190,3,2,2,196900.77767800813
13159,2667,4,2,0,306876.07104726706
952,2976,3,1,2,299964.91612332454
19759,2725,4,1,2,363640.0800135482
24166,1903,5,1,0,270224.09964097873
22937,1161,5,3,0,129721.09908352006
13601,1560,5,3,0,215836.0270957928
19315,2304,2,3,0,276385.45427321986
33865,1055,4,1,2,151065.90760415496
29287,1238,5,1,2,220041.66244241293
40953,2321,5,2,1,195524.5031739056
13485,1252,4,3,0,147730.90394049854
17799,1098,3,1,1,158823.45664997277
44043,2000,2,1,2,251299.6203461736
35399,1453,4,2,0,198694.5452240212
14736,1274,4,3,1,185202.6261061011
21408,1010,2,2,0,82224.43286208085
41065,2300,4,3,0,254546.3092468056
43212,1709,3,3,0,175912.49026686198
5481,1007,4,2,2,28575.44237265589
19020,2732,2,1,2,257827.5268143919
7625,2913,3,2,0,387898.7191819086
20050,2851,4,3,1,355873.7616942777
42605,1150,3,2,1,152324.70365597014
20596,2383,2,2,0,201878.14956434476
47837,1912,3,3,0,238832.5759476875
42835,2270,5,2,1,270035.7800314156
34,1021,4,3,0,110408.67080143408
27609,2084,5,3,0,297239.1955945098
37118,1555,5,2,1,120621.61327905153
28109,2202,4,2,1,230944.37088796063
46055,2145,3,2,1,295842.8321363456
17035,1873,2,3,0,126406.20590072988
29935,2180,4,2,0,182520.9239861281
34159,1348,5,1,0,258208.9750972884
25894,2325,4,3,2,235645.74254116387
44737,1974,4,1,0,286412.5022263134
33629,1597,3,1,1,141616.22742499082
6241,1136,2,2,0,116585.23345421604
40956,1055,3,2,0,192096.9805896373
4173,2499,3,2,2,341331.65431627136
44220,2721,2,2,0,204995.43595068945
47777,2072,2,3,0,251198.2429036562
20450,2637,4,3,2,313036.4196311772
15220,2276,2,1,1,173191.36668508354
14321,1697,5,3,1,249659.94175111369
12755,2554,3,2,2,331925.8496508009
37071,2826,4,2,2,288815.13406012213
49680,2051,3,2,0,190947.10113494415
48686,1745,5,3,0,261551.36252580228
41328,1712,5,3,0,262108.82109079743
36882,1929,3,1,0,243137.7894278858
10120,2007,2,3,2,212727.73968566852
12036,2172,4,1,2,250947.9197181255
3025,1886,4,1,1,222052.03669137857
20783,2808,5,1,0,345894.3652586652
387,1053,4,3,1,96856.0932254072
16807,2088,4,2,0,232522.70829628248
17906,1558,5,2,1,166317.22512969622
41259,2457,2,2,1,256745.59841616327
5441,1271,5,2,1,117391.74495839854
45332,2333,3,1,0,266687.8344049874
27970,1494,4,1,0,224188.1345945701
36232,2840,4,3,2,288595.50838328723
23963,1365,3,1,0,168894.2334851096
3738,2929,4,2,1,327070.7786244999
46383,2105,3,2,0,203375.6625194438
11935,2047,2,2,1,162937.54769067484
3586,1782,5,1,1,314004.32010807225
23322,1310,4,2,0,157930.68485775622
7116,1155,4,2,0,123141.50719458962
28050,1801,5,3,2,175101.6310977253
378,1008,5,3,1,161063.73607289075
18479,1753,3,3,1,169814.33621904947
45313,1096,3,3,2,133776.5816690692
17544,1320,3,3,0,152962.234174264
21655,2241,5,2,1,261351.70111334557
37468,1175,2,1,0,93433.94322100838
22573,2907,3,2,2,292817.74431722565
1794,2890,3,2,1,269426.0709081626
31423,2947,3,1,1,369503.44017670274
2166,1002,2,3,0,68287.09275920843
44817,1398,4,1,2,110844.20931223314
38634,1065,5,3,2,89153.43930516313
46555,1110,5,3,1,56182.56951433403
4915,2858,3,2,2,362477.1444612667
30006,2735,5,2,0,327193.864464298
35928,1374,3,1,2,75536.37644563323
19366,1461,5,3,2,211337.20582986125
37988,1591,3,3,1,51401.90713393668
27255,1234,4,2,1,136669.28104620884
42189,2655,4,1,1,245434.22109681444
1762,2108,5,1,2,256967.43897531647
6433,1824,2,3,2,161573.52703933
35620,2685,5,3,1,344858.3150098656
14823,1207,4,2,2,147804.3428165851
30572,2531,3,2,2,170741.5959966954
33209,2006,3,1,1,229084.7344036892
4063,2067,2,3,2,262246.9465284198
3472,2033,5,1,0,180347.89610253615
32311,1437,2,2,2,210263.37347540172
18604,2100,2,1,0,256694.8702530181
16124,1802,5,1,1,219248.998673782
8359,1912,2,2,2,227335.8455291868
27027,1814,5,1,2,227505.2213659309
26119,1782,4,2,0,188911.58436478823
43107,1051,4,3,1,186406.30601227185
45069,2191,5,3,1,167799.91618787363
32652,1269,4,1,1,202387.01532976437
38004,2962,4,1,0,348104.50024631445
49963,1758,4,2,0,134692.48736036287
48694,2079,5,3,0,198647.53448262732
31733,2627,4,1,1,223412.75068919768
29818,2039,2,1,2,240453.4918013373
34122,2133,2,3,2,180985.305398564
48486,1646,5,2,0,169151.02098041435
35521,1273,3,1,1,90098.31559894848
14194,1629,3,2,0,227444.3863119689
25841,1161,5,3,2,178691.81804341768
17000,1454,3,2,2,159734.67842654235
17900,2376,5,1,0,239645.71007698984
33263,2189,3,1,2,151386.08100052795
41422,1376,3,2,0,223837.34005490865
32042,2352,2,1,1,225065.41947893283
49885,1652,4,1,2,192915.782575338
23260,1515,2,3,2,180672.19917307
6733,2738,3,3,1,272552.4398638615
40602,1120,2,1,2,171214.5148517288
17558,1172,4,2,0,172519.40061215323
48371,2190,3,2,1,227458.6856396581
12047,1520,2,1,1,155778.34413803177
37688,1302,5,2,2,242575.2476561249
7576,1791,5,2,0,166739.2691258618
46895,2532,2,2,0,300777.93237749906
3045,2177,5,2,0,199418.54644240515
36133,2923,2,3,2,261233.29098732155
16134,2952,5,2,0,342583.6160787019
39311,2047,3,3,1,227963.65295070875
45348,1907,3,2,2,265315.7556953362
31313,1557,2,3,0,83346.03748463631
19703,1742,4,1,2,184219.5843902886
3298,1380,4,3,2,205654.5394443692
21779,1823,2,1,1,101486.88564341796
36300,1268,4,2,1,105730.00843489662
4409,1558,3,2,2,148845.30440420093
780,1872,2,1,0,211510.34112149564
49671,1375,2,1,2,93462.18469619135
39489,2651,2,1,1,271127.6501116246
49122,1690,3,3,0,250852.3480545541
35533,2116,2,2,1,309724.9912870991
16623,1245,4,1,1,133349.67608390082
41512,2768,2,2,1,277415.3397276393
14184,1622,2,3,0,158002.68648338725
8142,2878,4,2,1,361266.4476295966
2989,2968,4,2,0,312344.8202609043
34488,1861,5,1,2,233695.4762393756
18345,1048,3,3,2,87355.24430058504
20642,2483,3,3,2,300346.7970521132
22271,2995,2,2,1,277937.1047287717
25005,1635,3,3,0,162431.3738659531
3188,1979,3,3,1,192164.87514669777
29635,2808,4,1,0,326366.0275480988
1857,1167,2,2,2,132707.13984573568
28790,2203,2,3,1,337817.63075789425
42368,1572,2,3,2,152793.3849519653
49402,2919,4,3,1,281822.01748883864
31192,2419,2,3,2,289810.953053552
49734,2103,3,2,0,305855.8973103274
2590,1308,3,2,2,123920.48346331088
42257,2573,2,1,2,323647.1778737914
10848,2582,2,3,1,322564.25332391955
14225,1256,2,3,0,66588.3520157814
23795,2894,3,2,1,317688.64466066274
40193,2537,5,1,0,238898.66609161283
34010,1470,4,1,1,153705.23103513554
12400,2670,5,3,1,239399.800406306
8568,1014,5,3,1,73136.59586998711
22768,2773,5,3,2,319935.4188894642
48155,1341,4,1,0,149131.89758419228
6678,2456,2,1,1,198804.37564084615
6608,1607,2,3,2,145641.1177686734
14280,2578,3,1,0,262576.05293999845
10737,1172,5,3,2,153080.79202153793
7578,1170,4,2,1,145635.91222545784
42659,1507,3,2,1,279449.4934754705
18150,1483,5,1,2,211965.97909631784
43613,1092,4,2,0,131678.8148464069
9378,2826,2,1,2,352971.0565299112
35236,1915,5,2,2,153797.84351898642
9172,1549,2,1,1,113740.28073539917
11851,1325,5,2,2,151729.25326485088
48027,2086,2,2,1,121548.196513174
22689,1378,3,3,2,127154.25306182452
19840,1787,3,2,2,153647.92586276776
36406,2471,4,2,0,358543.08679344907
47197,2507,3,2,2,177035.36832837143
34547,2349,5,1,0,201235.37753153156
20770,1344,2,2,1,235624.58910813028
9946,1842,3,2,0,258205.6785165188
40829,2295,3,3,0,269328.7116536192
39077,1853,4,2,2,234935.7750736109
18344,1830,4,2,1,246323.2077234565
5162,1912,2,1,2,78066.6368320564
24679,2945,2,2,0,337838.1940769628
29042,1533,4,1,1,87990.9011132533
42186,1399,5,2,0,158821.39403940033
31385,1037,4,1,1,59847.98218374833
27804,2866,4,1,2,252114.3928614282
32024,2420,2,1,2,303594.5216455066
13798,2230,5,2,0,250093.7928438876
17717,2934,5,1,1,371659.7234484902
9196,1624,3,2,1,96352.93453390514
12701,1604,4,3,2,243685.86892992497
48420,1128,5,1,1,145123.50597270296
46897,2977,4,3,0,258897.92506948003
12531,2355,4,1,0,272770.8843968765
1061,2469,4,1,2,164581.10356833227
17815,1246,5,2,0,170200.69449318736
5389,1004,5,3,1,203601.92666124547
12077,2872,3,2,1,327597.8549139928
5637,1039,5,2,2,97969.2264834916
18137,1845,3,1,2,284882.02246590465
18919,2356,4,2,2,287434.8280733959
32740,1945,5,2,0,260383.3237536857
49207,1159,4,2,0,193821.38168556133
6539,2260,4,2,0,287286.06432158366
14200,1981,5,3,1,245491.9398581814
7703,2048,4,1,0,232259.705111066
28073,2146,2,1,1,200839.83119488423
12179,2758,2,2,1,281836.7475633163
474,1517,3,3,1,180446.9392014465
41287,2667,3,3,2,191792.0780071552
697,1159,4,3,0,167817.14670311325
23533,2050,5,3,1,208432.5684924553
34492,1710,5,1,1,173824.84052086537
29814,2263,4,3,2,253646.80571486303
5652,1627,3,3,0,214118.9254358537
19505,2254,5,1,2,272169.6361510343
39226,1411,2,3,2,165802.5003867111
14634,2350,3,3,0,311242.2775381244
49315,2248,5,1,0,255762.3486310781
1289,2305,3,1,2,173424.07900977868
7085,1937,2,3,1,157732.05155930045
32365,1902,2,3,0,289189.65563716687
1335,1880,5,3,0,305647.9088776054
22356,1216,3,1,1,122475.27953213226
24041,1272,5,1,2,175250.7795240559
46532,1880,3,3,2,205177.90582683275
47622,1855,5,1,1,216576.6223993279
3130,1707,5,3,1,282229.3445409684
23197,2175,2,1,1,223040.95764480368
2898,1142,4,3,1,149649.2484213757
9008,2745,5,1,1,263923.81783791643
19378,2395,3,1,0,230564.85910487588
33407,2572,4,3,0,348016.8773174287
38688,1324,5,3,1,169742.33699303577
30226,2020,5,1,2,168281.87138921223
4345,2226,3,3,0,282832.9168127763
22521,2910,5,3,2,363633.95037263166
49845,2552,4,1,2,322532.66532691533
29788,1007,4,2,0,128152.540529896
9927,2041,5,3,1,255911.20426827305
40485,1895,3,1,1,221942.9771453401
7130,1497,4,1,1,149516.44508894644
34682,2424,2,1,2,257531.83316353368
39557,1583,3,1,0,192082.69596914857
36733,2673,5,2,0,302255.8231836302
8029,1279,3,1,2,118632.58654643373
1086,1762,2,2,0,173138.7930354946
15004,1982,2,1,0,223169.42137084863
35630,2887,5,3,1,313422.62440134253
12660,2236,3,1,0,187972.13948409265
24180,1983,4,2,2,215884.54114601435
12901,1447,4,1,2,152392.42685696765
19482,2968,4,2,1,301559.3610049787
13737,1663,3,3,2,275117.4369938718
16105,2109,4,2,0,330196.4952975165
17255,2311,2,3,2,226016.94647590505
16588,1171,4,3,1,107464.03348769865
43314,2498,4,2,0,314577.63433088374
44038,1341,5,3,2,135025.6965051476
16850,1384,5,1,0,198706.8825956083
14481,2113,3,3,0,293181.9723615696
30914,1599,2,2,0,201383.1325007329
12119,2930,2,3,1,284530.2069084484
36819,1049,5,1,2,225610.90424083263
36491,2610,2,2,0,232651.63985558765
49281,1915,3,3,0,236271.42743079463
4296,1595,3,1,2,113317.51036534086
17260,2504,2,1,0,306414.9472009233
23168,1478,3,3,1,295676.3926256346
2451,2701,3,2,0,236968.11674585365
27579,2967,2,2,0,330199.9611049484
43198,2826,5,1,1,222128.95870614916
25803,2267,5,3,2,189176.13263722067
27699,1321,3,3,1,129103.60138578597
30346,1106,5,1,0,206541.6103689419
33374,2762,4,3,0,286275.344248675
18985,1045,2,3,0,114783.46686370666
18982,1141,2,1,2,69804.49478297756
21435,2251,4,2,1,215829.78589466924
46994,2236,5,3,2,272569.0897371979
9649,2719,4,2,0,256200.36084535733
7767,1999,3,1,2,207920.2125942786
40932,1257,3,3,1,138823.02519187922
24921,2959,3,1,2,330881.7428923701
45652,2042,5,2,0,318119.86150567344
12779,2721,4,2,2,270487.3090625148
12545,1223,5,3,1,51985.47930635535
22722,1598,4,2,0,182374.08273498036
18798,2392,4,2,1,202254.3763954756
712,2858,4,1,0,304034.385670048
33562,2178,2,1,2,256940.2819517455
9794,2032,4,1,0,229728.0139269226
34678,2461,5,1,1,224624.33187267897
45338,1272,2,1,0,164105.32804842337
34796,1569,5,3,1,136851.6888847907
21703,1574,3,2,1,163460.51149980992
6499,2234,5,2,2,267710.462562482
23527,1939,5,1,1,225653.281056388
7476,2549,4,2,2,256036.13807696805
29252,1887,5,3,1,240328.47324112663
39168,2301,5,2,1,253999.65790101408
49704,2325,5,1,2,314997.73077439325
47035,1194,2,1,2,187242.60651790816
26089,2121,4,2,2,265212.17629003315
41429,2421,2,3,0,211847.6784653437
45320,2129,3,3,1,156636.93668410933
14324,1011,5,3,1,157783.19035612425
19835,2206,5,1,1,224698.87575744637
29926,2427,3,2,1,196591.71279237705
33303,2413,4,1,0,200370.07247013907
42433,2959,3,1,2,200934.2694870613
10860,1559,3,1,1,150603.8869015552
14924,2589,4,2,1,300570.0497040029
13749,2675,4,2,0,286978.47919397894
44253,2242,2,3,1,304409.3264955091
27602,2173,4,1,0,162742.23697892716
7327,2155,5,1,0,211213.7896042515
11909,1225,3,1,0,92411.68879232644
36435,2286,3,1,0,233489.7509168616
38494,2964,4,1,1,317667.40053476027
20907,2751,3,1,2,315532.6205425896
38558,2003,5,1,2,337108.6797512093
17417,1552,3,3,2,285779.54713580414
18195,1583,2,1,1,128673.3817437062
17715,2634,2,1,2,282491.88716982387
20900,1341,2,1,1,162576.13593227527
15284,2702,5,3,0,328223.3437327037
45827,1573,5,1,2,165095.9369546122
2896,2099,4,1,2,139606.52512299086
26290,2668,5,2,1,309657.362723982
26920,1344,4,2,1,127936.96442716324
42554,2381,2,1,2,198162.97415762217
45619,2705,4,2,1,255434.99063535675
10802,2397,5,1,2,280108.7150142698
46203,2238,4,3,0,329018.00625721377
26240,1250,5,3,2,147881.9976374569
37347,2182,3,3,2,306671.4230570233
20424,2885,4,2,2,284618.173453199
22120,2127,4,3,0,320916.424688164
37697,1348,2,1,2,170751.08237159476
6535,1615,5,1,1,113278.81272155233
40077,1383,2,1,0,182914.15785406544
8931,1198,3,2,1,156386.2440190872
15960,2638,4,2,0,286619.85405876784
33750,1115,5,2,1,90635.76761013304
6565,1504,5,1,1,145880.06148220962
1203,2079,4,2,1,300957.7898536421
36449,2362,3,2,2,187565.8118395942
10380,1094,2,2,1,176026.31465577692
24569,2843,3,2,2,282718.9369875922
19065,1510,2,1,1,132656.7026375584
1204,1349,5,3,2,229106.9832001158
6386,2096,5,1,0,238881.96111031383
17808,1364,5,3,1,238161.1266324768
28899,2188,5,3,0,231328.72786040237
17060,2779,5,1,2,343129.4695486775
5472,2834,3,3,2,390263.0301793796
4326,1786,3,2,1,155846.44913842078
3823,1659,3,3,2,235157.30516973176
3616,2256,3,3,0,248975.83529079796
20073,2259,2,3,0,276977.3021754332
24818,1227,5,1,2,131187.90960552127
34527,1716,4,3,2,179562.91829882908
28121,2156,3,3,2,224249.7468658776
48094,2400,3,1,1,329118.6897541414
18907,1425,2,2,1,132680.90696351422
35718,2939,5,3,2,274642.39565720217
43164,1012,3,1,1,145441.0309288748
25065,2417,2,1,2,258354.0889964392
9847,1641,3,2,0,162790.60369139054
12030,2929,3,2,0,235157.21662805803
48758,2694,4,2,1,290677.63514029206
26592,1482,5,2,2,163557.60980048194
47769,2427,3,2,0,297687.7027284399
22945,2298,4,3,1,338020.45653852064
3359,1148,3,2,1,250446.16976173944
16925,2801,2,2,1,280011.3758134709
46409,1612,4,1,0,181349.86966551965
21903,2536,4,1,2,264395.3805121198
41358,2499,4,2,1,261054.51506880624
15151,2829,4,1,2,329099.13966300763
28934,2110,2,2,0,141830.11202140202
29641,1364,2,3,2,190542.159098024
43030,2248,3,3,2,220881.45034751788
48658,1157,2,2,1,177996.33907486682
47293,2386,5,3,2,300103.46000357
49992,1818,4,1,0,163683.6754340198
8177,2498,3,1,1,328371.0339025475
8694,1691,3,1,0,126400.57674371373
19039,2925,2,1,2,304814.493750194
3663,1702,2,1,1,157277.31143956154
23221,2151,3,1,2,284505.59786718554
6231,1621,2,2,0,191946.7059102002
14464,2803,5,2,0,326223.9958234176
2512,2952,5,2,2,335983.8338774465
5921,1830,4,1,0,237258.79899479848
37466,1252,2,2,0,109269.7844030102
21465,1761,4,3,1,171628.53006777194
5495,1092,5,1,2,78766.34111317582
47547,2913,3,2,1,281201.40491050447
29190,1668,5,1,0,153981.12932295486
1344,2415,3,3,1,187933.53221257168
34704,2871,3,2,1,280256.9271757069
37159,2052,5,2,2,315322.47481015185
43803,2364,4,2,2,232901.85731184584
36222,2271,5,1,0,270864.004535806
15617,2493,3,2,2,270388.2200449141
11929,2933,5,3,1,375045.4897814908
38122,1774,2,1,2,201640.0848829245
15976,1822,5,3,1,173305.32703709308
17943,2444,4,1,2,294765.98469154927
6204,1802,5,3,2,262092.78633103136
19821,1259,3,2,0,200180.54994229405
40714,1689,5,3,1,232737.6060971396
22123,2058,5,3,1,194094.1275669971
38329,1897,2,2,0,281431.18203684216
34661,1375,3,2,0,162997.33269741127
26902,2577,3,3,1,302275.8126244359
49312,1309,3,1,1,189331.4414889589
21897,1785,2,3,2,271802.7002963716
28922,2302,5,2,1,241615.89101659344
27806,1695,5,1,1,175267.00355849377
43670,1173,5,2,0,207215.10513085345
29486,1792,4,1,1,171830.339064309
11793,2348,5,2,1,335158.35233287624
9914,2586,3,2,2,311419.8600569443
38921,1895,4,2,2,235648.17248243568
44596,1472,2,2,0,168144.51978740605
44602,1216,3,1,0,113444.07672610974
38058,1228,4,3,2,218004.00689108053
38315,2822,4,2,0,300384.2596613067
5030,2076,3,2,1,282822.3298723584
15880,1991,4,3,0,121460.59573525617
8978,2490,5,2,1,216449.13686340285
1248,2038,5,3,0,174033.06497018327
30321,2584,3,3,1,226428.03143631623
46901,2351,2,2,0,285327.83494241146
44774,2427,4,1,2,216730.7088927314
48299,2261,2,3,0,308880.07611560845
27513,1448,3,2,2,220829.6631543358
7098,2296,2,1,1,287063.0188098184
45352,2591,4,2,0,310908.6297795483
39015,2572,2,3,0,239879.23909358244
8056,2952,2,1,2,343169.59061334387
17143,2070,4,3,2,244023.94682070223
28398,1373,4,2,2,161416.49477635254
19550,1919,4,1,2,150396.7030743184
31506,1751,2,3,1,121809.48374772508
32919,1136,3,2,0,105664.70596847576
36578,1839,3,1,0,189479.61220507
20274,2317,5,2,1,327927.74059955584
22537,1743,4,2,0,220950.75987346077
7955,2840,3,3,0,228222.5110913225
44081,2060,5,3,2,319428.1384375649
26488,2821,5,1,1,316903.9606052107
5376,2125,3,1,2,213610.9500801744
10571,1408,4,2,0,248961.3995875937
7782,1089,2,3,2,123238.42843472652
10742,1729,5,3,1,200815.75486658065
15432,2995,3,2,2,339930.7321753051
6395,1498,3,2,1,240429.0069720409
30883,2912,2,1,2,249657.50507524863
23771,2070,3,1,0,213054.0499046793
22279,1755,3,1,2,215002.15917532743
37093,2283,5,3,2,268578.6068846799
